meal_id,actual_id,recipes,ingredients,methods,image,average_rating
31,5cbf3c95a29e122e4c79a973,"hoa thiên lý xào thịt bò,cá rô chiên xù,dưa xào,đỗ luộc","Thịt bò phi lê: 200g. Tôm sú: 150g. Hoa thiên lý: 400g. Nấm trâm vàng (hoặc nấm rơm đều được): 150g. Hành lá, ngò rí: 50g. Ớt sừng: 3 quả. Hành khô, tỏi: 50g. Các loại gia vị cần dùng cho món ăn: hạt nêm, bột ngọt, đường, nước mắm, dầu ăn, hạt tiêu||||","Hành khô, tỏi lần lượt lột vỏ rồi băm nhuyễn, để riêng từng loại.; Thịt bò phi lê mua về các bạn rửa sạch rồi thái thành những lát mỏng theo thớ ngang để khi ăn sẽ không bị dai. Sau đó tiến hành ướp thịt cùng 1 thìa hành tỏi băm, 1/2 thìa hạt nêm, 1/3 thìa bột ngọt, 1/3 thìa hạt tiêu, 1 thìa dầu ăn. Trộn đều lên và để hỗn hợp này trong 15 phút cho ngấm kĩ.; Tôm sú các bạn cũng đem rửa sạch rồi lột bỏ vỏ, bỏ đầu, giữ lại phần đuôi và rút chỉ ở sống lưng. Tiếp đến đem ướp tôm cùng 1 thìa nước mắm, ½ thìa bột ngọt, ¼ thìa đường, ½ thìa dầu ăn, ¼ thìa hạt tiêu, trộn đều cho ngấm kĩ gia vị và để trong 15 phút.; Bắc chảo lên bếp rồi cho vào ít dầu ăn để phi thơm hành tỏi băm đến dậy mùi thì cho tôm vào, xào nhẹ tay trên ngọn lửa to vài lượt đến khi tôm gần săn lại thì tiếp tục cho hoa thiên lý vào. Nêm thêm 1 thìa hạt nêm, ½ thìa bột ngọt sao cho vừa miệng ăn. Lúc này các bạn cho thịt bò vào xào đều tay khoảng 4 phút thì nhanh tay cho hành lá, ngò rí và rắc ít hạt tiêu lên, đảo đều rồi tắt bếp luôn.; Trình bày món ăn ra đĩa rồi trang trí lên bằng những lát ớt thái mỏng cho thêm bắt mắt và thưởng thức luôn khi còn nóng nhé.||||",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-7-365-mam-com-gia-dinh.jpg,3.57
32,5cbf3ccba29e122e4c79a97c,"tôm hấp sả,rau muống xào tỏi,canh rau mồng tơi nấu ngao,cà dầm nước mắm",||||,||||,http://elinerfood.com/wp-content/uploads/2016/05/mam-com-16-365-mam-com-gia-dinh.jpg,2.95
33,5cbf3ccba29e122e4c79a97b,"thịt ba chỉ rang cháy cạnh,cà tím xào,canh khoai sọ nấu thịt gà,đậu phụ luộc",400 gam thịt ba chỉ. 3 củ sả. 1 thìa mắm tôm. 1 thìa nước mắm. ½ thìa đường. Hành khô||||,"Bước đầu tiên, thịt ba chỉ sau khi mua về các bạn có thể lọc bỏ phần da hay giữ lại đều đưọc, tùy theo sở thích của nhà bạn. Sau đó đem đi rửa sạch rồi tiến hành thái những miếng cỡ vừa ăn.; Hành khô lột vỏ rồi đập dập.; Bắc chảo lên bếp rồi cho vào ít dầu ăn. Đợi dầu nóng thì cho thịt vào rang đều tay trên ngọn lửa vừa. Đến khi thấy thịt săn lại chuyển snag màu ngả vàng thì trút sả vào, đảo đều lên. Thấy thịt đã xém cạnh tức là đạt yêu cầu rồi.; Cho hành khô đập dập vào cùng đảo cùng vài lượt rồi tiếp tục cho chút nước mắm, đường. Rang đều lên cho thịt ngấm kĩ gia vị khoảng 5 phút là có thể tắt bếp được.||||",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-15-365-mam-com-gia-dinh.jpg,3.75
34,5cbf3cbfa29e122e4c79a979,"sườn xào chua ngọt,măng xào,canh bí nấu thịt gà,dưa chuột chẻ",Sườn thăn non: 500g. 1 – 2 củ hành khô. 4 – 5 tép tỏi. Dấm táo. Đường. Nước ép táo. Xì dầu||||,"Bạn nên chọn những dẻ sườn thăn có nhiều sụn, nhiều nạc, ít mỡ sẽ khiến món ăn ngon hơn và đậm vị hơn. Trước hết, bạn cần chặt sườn thành các miếng vừa ăn, sau đó cho vào nồi luộc qua cho sạch các chất bẩn có trong sườncùng chút muối. Sau khi luộc sườn xong, đem ra rửa với nước lạnh và để ráo nước.; Hành tỏi bóc vỏ, băm nhỏ.; Cho sườn vào nồi, đổ nước ngập sườn. Khi nước sôi thì hạ lửa vừa, đun đến khi nước cạn còn khoảng ½ bát ăn cơm thì gắp sườn ra đĩa, giữ lại nước luộc sườn, để riêng ra một bát sạch.; Bắc chảo lên bếp, co hai thìa dầu ăn vào (tốt nhất là chống dính, để rán sườn). Đợi dầu sôi thì cho ½ chỗ hành tỏi băm vào phi thơm đến khi chuyển sang màu nâu vàng thì chắt hết dầu và hành tỏi đi để khi rán sườn hành tỏi không bị cháy đen.; Cho sườn vào chảo rán bằng dầu vừa phi hành tỏi. Để lửa vừa, bạn chỉ cần rán sườn sao cho miếng sườn xém cạnh là được. Sườn rán xong bạn để ra đĩa sạch riêng.; Dùng chỗ nước luộc sườn còn sót lại, pha thêm hai thìa nước lã, bốn thìa dấm, ba thìa nước ép táo và đường tùy theo khẩu vị. Có thể cho thêm xì dầu hoặc bột canh nếu cảm thấy sườn chưa đủ mặn. Yêu cầu nước sốt phải có đủ vị chua, ngọt, hơi mặn.; Xếp sườn vào chảo, đổ nước sốt chua ngọt vảo. Đun lửa vừa, thỉnh thoảng đảo đều sườn cho sườn ngấm sốt. Đun đến khi nước sốt hơi sền sệt, quyện dính vào sườn là xong rồi.||||",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-13-365-mam-com-gia-dinh.jpg,4.15
35,5cbf3cd3a29e122e4c79a97f,"gà hấp lá chanh,canh khoai sọ nấu xương,rau muống luộc,nước mắm tỏi ớt",||||,||||,http://elinerfood.com/wp-content/uploads/2016/05/mam-com-19-365-mam-com-gia-dinh.jpg,3.0
36,5cbf3ca2a29e122e4c79a975,"cá hồi kho tiêu,cà tím tẩm bột chiên,măng tây xào bơ tỏi,rau muống luộc","1 khúc cá hồi: khoảng 250g. Tỏi băm. Ớt tươi. 2 thìa canh đường. 1 thìa cà phê muối. 1 thìa canh dầu ăn. 1 thìa canh nước mắm. Hạt tiêu, hành, nước màu|2 quả cà tím (các bạn chọn mua những quả cà tím còn non nhé). 1 túi bột chiên giòn. Nước xốt. Tỏi, ớt, gừng băm nhỏ. 2 lá bắp cải. Hành lá, giấm, đường, gia vị|400 gam măng tây. 2 củ tỏi. 30 gam bơ. Các loại gia vị cần được dùng cho món ăn: dầu hào,nước mắm, bột ngọt||","Để có được món ăn ngon thì ở bước làm đầu tiên, cá hồi sau khi mua về các bạn đem đi rửa sạch rồi để cho ráo nước. Hoặc dùng giấy mềm để thấm nước cho nhanh khô đều được.; Bắc nồi lên bếp để tiến hành kho cá. Các bạn cho cá hồi vào rồi lần lượt cho các loại gia vị vào: hạt tiêu, ớt, dầu ăn, đường, muối, tỏi và nước màu. Dùng đũa đảo đều lên để cá ngấm kĩ gia vị ướp và để trong khoảng thời gian là 20 phút nhé.; Sau khi đủ thời gian ướp cá rồi, các bạn bật bếp, để lửa lớn. Kho đến khi phần nước trong nồi sôi nhẹ thì hạ nhỏ lửa xuống đun liu riu. Có thể thêm vào vài lát ớt nếu bạn ăn được cay cũng rất ngon đấy nhé.; Thỉnh thoảng các bạn mở vung ra để xem nước đã cạn chưa thì thêm vào 2 thìa canh nước nóng để kho cá không bị cháy. Lưu ý là nước nóng nhé các bạn, nếu cho nước lạnh vào cá sẽ bị tanh.; Thỉnh thoảng lật mặt cá để cả hai mặt cùng ngấm đều gia vị. Đun đến khi phần nước sánh lại là đạt yêu cầu, các bạn tắt bếp luôn. Rắc lên món ăn chút hạt tiêu và hành lá thái nhỏ cho thêm bắt mắt và dậy mùi là đã hoàn thành xong rồi.|Trước hết, cà tím mua về các bạn đem rửa sạch rồi xắt thành những khúc dài tầm 5cm. Sau đó bạn hãy khéo léo loại bỏ phần vỏ tím cứng bên ngoài rồi lại xắt theo chiều dọc thành những miếng dài nhé. Ngâm trong nước muối pha loãng khoảng 15 phút để cà không bị thâm rồi nhanh chóng vớt ra cho ráo nước.; Đổ sẵn bột chiên giòn ra đĩa rồi trộn vào cùng ít muối. Sau đó lần lượt cho từng miếng cà tím lăn vào đĩa này sao cho bột phủ kín miếng cà là được nhé.; Các bạn chuẩn bị sẵn một chiếc chảo sâu lòng rồi bắc lên bếp, đổ vào chút dầu ăn. Đợi lúc dầu sôi già thì thả từng miếng cà tím đã lăn bột vào chiên ngập dầu sao cho cả hai mặt đều vàng đều thì gắp ra đĩa có lót sẵn giấy thấm dầu.; Bắc cải các bạn xắt thành những sợi nhỏ rồi bày lên đĩa để xếp cà tím lên.; Tiến hành làm nưóc sốt cho món ăn như sau: các bạn đổ bớt dầu ăn vừa chiên cà tím ra rồi cho ớt, gừng bằm nhuyễn vào, xào lên thật đều tay vài lượt thì cho tiếp chút đường, ít nước xốt vào, tiếp tục đảo nhanh tay đến khi hỗn hợp sánh đặc lại thì tắt bếp luôn. Thêm ít hành lá thái nhỏ. Rưới đều phần hỗn hợp này lên món ăn và thưởng thức luôn nhé các bạn.|Măng tây sau khi mua về các bạn đem rửa sạch rồi loại bỏ phần sơ ở dưới gốc đi. Tiếp đến chúng ta xắt măng tây thành những đoạn dài khoảng 8cm nhé. Và để giữ cho măng có được vị ngon và xanh rau thì có một mẹo hay đó là: các bạn hãy cho măng tây vào trần sơ qua với nước sôi có thêm vào chút muối rồi nhanh chóng vớt ra chậu nước lạnh, rửa sạch lại.; Tỏi lột bỏ vỏ rồi băm nhỏ.; Vẫn phần bơ có sẵn trong chảo các bạn cho măng tây vào xào cùng. Thêm chút dầu hào vào rồi đảo đều lên cho ngấm đều gia vị. Chúng ta chỉ cần xào đến khi măng tây ngấm kĩ gia vị là được, sau đó tắt bếp luôn nhé vì trước đó măng đã được trần qua với nước sôi rồi nên không cần xào kĩ quá sẽ làm mất đi độ giòn của món ăn.; Trình bày món ăn ra đĩa rồi rắc lên phần tỏi phi sao cho đẹp mắt và thưởng thức ngay thành quả của mình khi còn nóng nhé.||",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-9-365-mam-com-gia-dinh.jpg,3.84
37,5cbf3cd3a29e122e4c79a97e,"thịt lợn xào sả ớt,canh dưa thịt bò,rau bắp cải luộc,nước mắm dầm trứng","Thịt lợn chọn ngon: 300 gam. Sả, ớt, tỏi. Các loại gia vị cần sử dụng cho món ăn: muối, hạt tiêu, dầu ăn, dầu hào|300 gam thịt bò bắp hay thịt bò gân đều được. Dưa cải chua. 2 quả cà chua chín. Hành khô, muối, nước mắm, hạt nêm|||","Sả và ớt đem rửa sạch rồi thái nhỏ.; Thịt lợn mua về các bạn rửa với nước muối pha loãng cho sạch khuẩn rồi mang đi rửa lại bằng nước sạch. Dùng khăn mềm thấm đỡ nước.Tiếp đến các bạn thái thịt thành những miếng mỏng cỡ vừa ăn.; Thực hiện công đoạn ướp thịt như sau: cho thịt vào âu nhựa to tồi thêm vào chút dầu hào, sả ớt, muối và hạt tiêu. Trộn đều hỗn hợp này cho ngấm kĩ gia vị và để nguyên trong 15 phút.; Cho chảo lên bếp rồi đổ vào ít dầu ăn. Đợi khi dầu nóng già ta cho tỏi băm vào phi thơm lên đến dậy mùi thì mới cho thịt, đảo đều tay đến khi thịt săn lại hơi chín thì nếm xem khẩu vị đã vừa miệng ăn chưa để điều chỉnh lại. Để lửa nhỏ cho thịt được chín đều nhé các bạn. Nếu gia đình bạn ăn được cay thì thêm vào chút ớt sa tế cũng rất ngon. Lúc này khi thịt đã chín mểm rồi các bạn nhanh tay cho hành tây vào, đảo lên vài lượt là có thể tắt bếp được.|Trước tiên, với dưa cải chua các bạn cần đem rửa sạch với nhiều lần nước để cho bới đi độ chưa. Tiếp đến chúng ta xắt dưa thành những khúc ngắn cỡ vừa rồi để ra rổ cho ráo nhé.; Thịt bò các bạn đem rửa cùng nước muối loãng cho sạch vi khuẩn rồi rửa lại bằng nước sạch, để ráo bớt nước sau đó đem bảo quản trong ngăn đông tủ lạnh khoảng nửa tiếng để thịt se lại sẽ dễ thái hơn nhé. Thái thành những lát mỏng vừa ăn.; Bắc một nồi lên bếp rồi cho thịt bò đã thái vào. Đổ vào lượng nước sao cho ngập mặt thịt rồi đun đến khi thịt mềm khoảng 20 phút thì nhanh chóng cho dưa cải chua vào, đun thêm 5 phút nữa rồi tắt bếp.; Bắc một chảo con lên bếp rồi cho vào ít dầu ăn để phi thơm hành khô cùng cà chua đến khi cà chua nát nhuyễn chín mềm thì thêm vào ít muối.; Đổ cà chua vừa phi vào trong nồi dưa thịt bò, tiếp tục đun sôi trở lại thêm 5 phút thì nêm vào 2 thìa cà phê nước mắm, nửa thìa cà phê muối, nửa thìa cà phê hạt nêm. Khi tất cả nguyên liệu đã chín nhừ rồi là bạn có thể tắt bếp luôn được.|||",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-18-365-mam-com-gia-dinh.jpg,3.49
38,5cbf3c95a29e122e4c79a974,"bò xào đậu,rau muống xào tỏi,ngao hấp sả,bí xanh luộc",||||,||||,http://elinerfood.com/wp-content/uploads/2016/05/mam-com-8-365-mam-com-gia-dinh.jpg,3.39
39,5cbf3c79a29e122e4c79a96d,"tôm rang,rau muống luộc,ngao hấp,nước mắm tỏi ớt","Tôm tươi: 3 lạng (chúy ý chọn những con tôm còn tươi). Hành, tỏi khô, hành lá. Các loại gia vị cần dùng cho món ăn: 1 thìa canh nước mắm, 2 thìa cà phê đường, 1 thìa cà phê bột ngọt, hạt tiêu, dầu ăn||||","Tôm mua về rửa sạch rồi thực hiện cắt bỏ phần râu và đầu nhọn của tôm. Tiếp đến dùng chút muối để xóc đều lên trong khoảng 15 phút để có được món ăn đậm đà hơn nhé.; Bắc chảo lên bếp rồi cho vào chảo 1 thìa cà phê đường, đun đến khi đường tan chảy hoàn toàn chuyển snag màu nâu cánh gián đẹp mắt thì thêm vào 2 thìa canh nước lọc, tiếp tục đun sôi.; Hành lá nhặt rồi rửa sạch, thái nhỏ.; Trình bày món ăn ra đĩa rồi rắc chút hạt tiêu lên trên và thưởng thức luôn nhé.||||",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-1-365-mam-com-gia-dinh.jpg,3.56
40,5cbf3c91a29e122e4c79a971,"đậu sốt cà chua,mực trứng chiên giòn,rau muống luộc,tôm hấp mướp","Đậu phụ: khoảng 5 bìa. Cà chua: 3 quả. Hành tươi, rau thì là. Các loại gia vị cần thiết khi chế biến món ăn: dầu ăn, đường, mắm, muối, hạt tiêu, ớt, hạt nêm|||Mướp: 2 quả. Tôm: 3,5 lạng. Tỏi, ớt. Các loại gia vi cần dùng cho món ăn như sau: đường, nước mắm, dầu ăn, xì dầu, nước cốt chanh|","Đậu các bạn đem rửa qua với nước sạch rồi xắt thành những miếng vuông cỡ vừa ăn. Sau đó bắc chảo lên bếp để tiến hành chiên đậu sao cho vàng đều hai mặt là đạt yêu cầu, nhanh tay gắp ra đĩa để riêng.; Vẫn chiếc chảo vừa dùng để rán đậu, các bạn cho cà chua bổ múi cau vào phi lên đến khi cà chua nát nhuyễn thì thêm vào nửa bát nước, đun lên đến sôi thì cho đường, chút nước mắm, ớt, hạt nêm sao cho vừa miệng ăn. Khi hỗn hợp sôi thì cho đậu rán vào đun tiếp đến khi nước sốt cạn là được.; Lúc này các bạn cho hành lá và rau thì lá thái nhỏ vào rồi tắt bếp luôn. Trình bày món ăn ra đĩa và có thể rắc lên chút hạt tiêu cho món ăn thêm hấp dẫn và dậy mùi thơm nhé.|||Trước tiên, tôm sau khi mua về các bạn đem lột vỏ rồi rút chỉ ở sống lưng nhưng chừa lại phần đuôi tôm để món ăn được đẹp mắt nhé, sau đó mang đi rửa sạch.; Mướp đem gọt sạch vỏ rồi rửa sạch, thái thành những đoạn dài tầm 5cm rồi dùng dao nạo bỏ phần ruột bên trong.; Lần lượt cho từng con tôm vào bên trong từng quả mướp sao cho phần đuôi tôm ngửa lên trên để món ăn được đẹp mắt nhé.; Sau khi tiến hành nhồi tôm vào mướp xong các bạn đem cho vào nồi hấp. Thực hiện hấp trong vòng 10 phút đến khi tôm chín chuyển thành màu đỏ tươi đẹp là đạt yêu cầu, cho ra được.; Chúng ta sẽ pha nước chấm để ăn kèm với món ăn theo công thức sau: cho vào một bát con 1 thìa dầu ăn, 1 thìa con đường, 1 thìa con xì dầu, 4 thìa nước mắm ngon, ít tỏi ớt băm. Khuấy dều hỗn hợp này lên cho đồng nhất rồi rưới đều lên món ăn. Có thể trang trí bằng vài cọng rau ngò hay ớt thái khoanh cũng rất đẹp đấy nhé.|",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-5-365-mam-com-gia-dinh.jpg,3.22
41,5cbf3caea29e122e4c79a977,"cá rô chiên,đậu sốt cà chua,rau muống luộc,canh rau chua","|Đậu phụ: khoảng 5 bìa. Cà chua: 3 quả. Hành tươi, rau thì là. Các loại gia vị cần thiết khi chế biến món ăn: dầu ăn, đường, mắm, muối, hạt tiêu, ớt, hạt nêm|||","|Đậu các bạn đem rửa qua với nước sạch rồi xắt thành những miếng vuông cỡ vừa ăn. Sau đó bắc chảo lên bếp để tiến hành chiên đậu sao cho vàng đều hai mặt là đạt yêu cầu, nhanh tay gắp ra đĩa để riêng.; Vẫn chiếc chảo vừa dùng để rán đậu, các bạn cho cà chua bổ múi cau vào phi lên đến khi cà chua nát nhuyễn thì thêm vào nửa bát nước, đun lên đến sôi thì cho đường, chút nước mắm, ớt, hạt nêm sao cho vừa miệng ăn. Khi hỗn hợp sôi thì cho đậu rán vào đun tiếp đến khi nước sốt cạn là được.; Lúc này các bạn cho hành lá và rau thì lá thái nhỏ vào rồi tắt bếp luôn. Trình bày món ăn ra đĩa và có thể rắc lên chút hạt tiêu cho món ăn thêm hấp dẫn và dậy mùi thơm nhé.|||",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-11-365-mam-com-gia-dinh.jpg,3.19
42,5cbf3caaa29e122e4c79a976,"tôm chiên xù,bắp cải luộc,lạc rang,canh hoa thiên lý nấu cua","Tôm sú: 8 con. Trứng gà: 1 quả. Bột xiên xù: 1 gói. Bột mỳ: 3 thìa. Các loai gia vị cần dùng cho món tôm tẩm bột chiên: hạt tiêu, gia vị, hạt nêm, dầu ăn|||Cua đồng: 300 gam (chọn con cua cái nhé các bạn). Hoa thiên lý. Các loại gia vị sử dụng cho món canh cua nấu hoa thiên lý: muối, nước mắm, hạt nêm, bột ngọt|","Bước đầu tiên để thực hiện món tôm tẩm bột chiên là tôm sau khi mua về cần được rửa thật sạch rồi đem lột bỏ vỏ ngoài, rút chỉ ở sống lưng. Lưu ý là phần đuôi tôm phải giữ lại nhé. Rửa sạch xong ta vớt tôm ra để cho ráo bớt nước rồi thực hiện ướp cùng hạt tiêu, gia vị, hạt nêm trong thời gian là 15 phút.; Đập trứng vào một cái bát tô to rồi sử dụng lưới lọc rây bột mì vào trong bát trứng.; Bột chiên xù đem đổ ra đĩa.; Bắc chảo lên bếp và đổ vào lượng dầu ăn vừa đủ để chiên tôm. Đợi khi dầu nóng lần lượt thả từng con tôm vào chiên đều cả hai mặt đến khi thấy tôm có độ vàng giòn và chuyển sang màu vàng đẹp mắt là đạt yêu cầu. Vớt tôm ra và để vào đĩa có lót sẵn giấy thấm dầu.; Trình bày tôm ra đĩa bầu dục và trang trí thêm rau tùy thích sao cho đẹp mắt và thưởng thức luôn nhé. Chấm kèm nước sốt hay tương ớt chinsu đều rất ngon.|||Hoa thiên lý mua về các bạn ngâm trong nước rồi đem rửa sạch cho khỏi bụi bẩn. Loại bỏ những hoa bị héo.; Cua các bạn đem cho vào chậu nước để cua bò và nhả hết chất bẩn, liên tục thay nước để cua được sạch nhé. Sau khi đã rửa cua, tiếp đến các bạn tách mình cua và mai cua để riêng rồi khêu lấy phần gạch cua, để riêng ra một bát con.; Đem cua cho vào cối để giã nhuyễn hoặc sử dụng máy xay sinh tố đều được. Trong quá trình giã hoặc xay, các bạn thêm vào chút muối.; Chuẩn bị sẵn dụng cụ lọc cua (bán ở chợ) để lọc. Hoặc không thì các bạn hãy pha nước rồi để một lúc cho phần gạch lắng xuống thì trút sang nồi khác nhé, làm như thế khoảng 3 lần là được.; Bắc một nồi canh lên bếp đun trên lửa vừa. Vì canh cua rất dễ bị trào nên các bạn hãy chú ý cẩn thận nhé. Trong thời gian đó các bạn đem gạch cua phi vàng rồi trút vào trong nồi canh, khi thấy sôi thì hạ lửa xuống. Thêm vào 1 thìa cà phê nước mắm rồi nếm xem đã vừa khẩu vị ăn chưa. Khi phần cua nổi lên trên và nồi canh đã sôi thì lúc này các bạn cho hoa thiên lý vào, tiếp tục đun sôi trở lại rồi tắt bếp luôn, cho vào ít bột ngọt.|",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-10-365-mam-com-gia-dinh.jpg,3.81
43,5cbf3cbaa29e122e4c79a978,"bò xào lúc lắc,trứng cút xào chua ngọt,canh bí nấu tôm,rau củ quả luộc","Thịt bò phi lê: 300g. Cà chua: 1 quả. Hành tây: nửa củ. Ớt chuông: 1 quả. Hạt tiêu đen. Tỏi băm. Tương cà, tương ớt. Cùng một số loại gia vị thông thường|30 quả trứng cút. 1 quả ớt chuông xanh. 1 quả ớt chuông đỏ. Mộc nhĩ. Hành lá, gừng tỏi băm, bột năng. Các loại gia vị cần dùng cho món ăn: giấm, xì dầu, dầu thực vật, rượu trắng, nước dùng, gia vị|Bí xanh: quả. Tôm tươi: khoảng 200 gram. Các loại gia vị cần thiết cho món ăn: muối, đường, nước mắm, hạt nêm, hạt tiêu bột. Hành lá, rau ngò||","Thịt bò sau khi mua về các bạn đem rửa với muối loãng cho sạch khuẩn rồi rửa lại bằng nước sạch. Tiếp đến thái thịt thành những miếng có độ dày là 2cm theo đúng thớ thịt để khi ăn không bị dai. Dùng búa ấn mạnh xuống từng miếng thịt cho mềm và mỏng.; Sau đó chúng ta tiến hành ướp thịt cùng ½ thìa dầu ăn, ½ thìa nước tương, 1 thìa canh nước tỏi, 2 thìa hạt nêm. Dùng đũa trộn đều hỗn hợp này lên cho ngấm kĩ gia vị và để trong thời gian là 20 phút.; Hành tây lột vỏ rồi rửa sạch, xắt cạnh 2cm.; Bắc chảo lên bếp rồi cho vào chút dầu ăn để phi thơm tỏi băm đến dậy mùi thì tiếp tục cho hành tây, ớt và cà chua vào xào cùng thật đều tay trên ngọn lửa lớn. Đến khi các nguyên liệu chín thì bạn tắt bếp luôn, cho ra đĩa để riêng.; Vẫn chiếc chảo đó bạn đổ thêm vào ít dầu ăn rồi cho tỏi, hạt tiêu đen và thịt bò ướp vào. Thêm 1 thìa canh tương cà, 2 thìa con đường, 1 thìa nước tương và 1 thìa tương ớt. Đảo đều hỗn hợp này đến khi thịt gần chín thì trút phần rau củ vừa xào ở trên vào cùng, đảo đều lên cho các nguyên liệu hòa quyện với nhau vài lượt thì tắt bếp luôn. Có thể thêm vào chút sốt mayonnaise cho món ăn thêm độ ngậy nhé.|Trứng chim cút các bạn đem rửa sạch qua rồi cho vào nồi nước, bắc lên bếp luộc trong 10 phút thì vớt ra, lột vỏ.; Mộc nhĩ, ớt đem rửa sạch rồi xắt nhỏ.; Vẫn chiếc chảo vừa nãy chiên trứng các bạn cho vào ít xì dầu, ớt, mộc nhĩ rồi đảo đều lên vài lượt thì cho trứng cút chiên vào cùng. Hòa tan 2 thìa bột năng hòa cùng chút nước rồi từ từ đổ vào. Rắc lên phần hành lá thái nhỏ rồi tiến hành xào nhẹ và đều tay đến khi gần cạn nước thì nêm nếm lại gia vị sao cho vừa miệng ăn là tắt bếp được luôn.|Trước tiên, bí xanh sau khi mua về cách bạn cần gọt bỏ vỏ rồi mang đi rửa sạch. Tiếp đến là dùng dao thái bí thành những miếng nhỏ vừa phải.; Tôm tươi các bạn đem lột bỏ vỏ và phần đầu. Sau đó mang tôm đi rửa sạch rồi cho tôm vào trong cối để giã dập.; Bắc nồi lên bếp rồi cho vào ít dầu ăn để phi thơm hành. Tiếp tục cho tôm vào xào sơ đến khi tôm gần săn lại thì đổ vào lượng nước để nấu canh sao cho vừa với số người ăn nhé. Đun đến khi phần nước sôi thì hớt hết phần bọt nổi lên trên cho nước dùng được trong đẹp mắt. Rồi thả bí vào nấu cùng. Nêm nếm lại gia vị sao cho vừa ăn. Khi nào bí đã chín mềm vừa phải thì bạn tắt bếp được.; Múc canh ra bát tô to rồi cho ít hành lá và rau ngò thái nhỏ lên. Thưởng thức khi món canh còn nóng sẽ rất ngon đấy các bạn ạ.||",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-12-365-mam-com-gia-dinh.jpg,3.31
44,5cbf3c89a29e122e4c79a970,"bò xào cần tỏi,cá om chua,đỗ luộc,đậu phụ luộc","Thịt bò phi lê: 250g. Hành khô, tỏi: 50g. Cần tây: 100g. Hành tây: 1 củ. Cà chua chín vừa: 1 quả. Tỏi tây: 3 nhánh. Ớt sừng: 5 quả. Gừng: 1 nhánh nhỏ. Rau mùi: 50g. Các loại gia vị cần dùng cho món ăn: hạt nêm, bột ngọt, nước mắm, tiêu bột||||","Hành khô, tỏi các bạn lần lượt lột bỏ vỏ rồi tiến hành băm nhỏ hành khô. Một nửa chỗ tỏi các bạn cũng đem băm nhỏ, nửa còn lại để nguyên.; Thịt bò đem rửa cùng nước muối loãng rồi đem rửa lại bằng nước sạch. Tiếp đến các bạn dùng dao sắc để thái thịt thành những miếng mỏng theo thớ ngang.; Cho chảo lên bếp rồi thêm vào ít dầu ăn để phi tỏi và phần hành còn lại đến khi dậy mùi thì trút thịt bò vào xào đều trên ngọn lửa lớn. Đảo đến khi thịt săn lại, chín tái trong khoảng 3 phút thì tắt bếp, cho ra đĩa để riêng.; Vẫn chiếc chảo đó các bạn cho 2 thìa nhỏ dầu ăn vào rồi cho cần tây, xào trên lủa to đến khi hành gần chín chuyển màu xanh thì tiếp tục cho cà chua, hành tây, tỏi tây. Nêm vào 1 thìa hạt nêm, ½ thìa bột ngọt nhé. Xào đều tay đến khi thấy các nguyên liệu chín tới thì rưới đều lên món ăn 1 thìa dầu ăn để tạo độ bóng bẩy đẹp mắt rồi tắt bếp luôn.; Trình bày món ăn ra đĩa rồi dùng ớt tỉa hoa, ớt thái nhỏ, rau mùi để trang trí và rắc lên chút hạt tiêu cho dậy mùi thơm nhé.||||",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-4-365-mam-com-gia-dinh.jpg,3.48
45,5cbf3c85a29e122e4c79a96f,"mực nhồi thịt chiên,thịt lợn kho tàu,canh ngao chua,rau muống luộc","||Ngao 2kg. 1 quả dứa. 5 quả cà chua. 1 đĩa đậi phụ. Rau thơm. Gia vị gồm: muối, nước ắm, đường, hành khô, hạt nêm||","||Rửa sạch ngao cho hết bùn đất bẩn, muốn ngao nhanh sạch có thể ngâm cùng 1 quả ớt cắt đôi nhé. Rồi cho vào luộc. Chú ý không đổ quá nhiều nước vì ngao sẽ ra rất nhiều nước. Khi ngao chín, tách lấy phần thịt và nước ngao.; Cắt dứa thành miếng hoặc để nguyên cũng được rồi ép lấy nước.; Rửa đậu rồi để cho ráo nước, sau đó xắt thành từng miếng vừa ăn.; Cho dầu vào chảo, đợi dầu nóng già thì cho hành băm nhỏ vào phi thơm.||",http://elinerfood.com/wp-content/uploads/2016/05/mam-com-3-365-mam-com-gia-dinh.jpg,3.46
